Hotel Name,Address,Room Type,Room Price Detail
ソラリア西鉄ホテル京都プレミア　三条鴨川,京都府・三条/河原町 [全200室],【禁煙】ビューバスツイン,"['ポイント19%分利用で17,000円～2名税込13,770円～詳細･予約', 'ポイント19%分利用で23,000円～朝食付2名税込18,630円～詳細･予約']"
ソラリア西鉄ホテル京都プレミア　三条鴨川,京都府・三条/河原町 [全200室],【禁煙】ガーデンツイン,"['ポイント19%分利用で22,000円～2名税込17,820円～詳細･予約', 'ポイント19%分利用で28,000円～朝食付2名税込22,680円～詳細･予約']"
ソラリア西鉄ホテル京都プレミア　三条鴨川,京都府・三条/河原町 [全200室],【禁煙】スーペリアコーナーツイン,"['ポイント19%分利用で25,000円～2名税込20,250円～詳細･予約', 'ポイント19%分利用で31,000円～朝食付2名税込25,110円～詳細･予約']"
ソラリア西鉄ホテル京都プレミア　三条鴨川,京都府・三条/河原町 [全200室],【禁煙】スーペリア鴨川ツイン,"['ポイント19%分利用で25,000円～2名税込20,250円～詳細･予約', 'ポイント19%分利用で31,000円～朝食付2名税込25,110円～詳細･予約']"
ソラリア西鉄ホテル京都プレミア　三条鴨川,京都府・三条/河原町 [全200室],【禁煙】スーペリア鴨川トリプル,"['ポイント19%分利用で31,500円～2名税込25,515円～詳細･予約', 'ポイント19%分利用で37,500円～朝食付2名税込30,375円～詳細･予約']"
ソラリア西鉄ホテル京都プレミア　三条鴨川,京都府・三条/河原町 [全200室],【禁煙】エグゼクティブツイン,"['ポイント19%分利用で38,500円～2名税込31,185円～詳細･予約', 'ポイント19%分利用で44,500円～朝食付2名税込36,045円～詳細･予約']"
ソラリア西鉄ホテル京都プレミア　三条鴨川,京都府・三条/河原町 [全200室],【禁煙】ガーデンスイート,"['ポイント19%分利用で42,000円～2名税込34,020円～詳細･予約', 'ポイント19%分利用で48,000円～朝食付2名税込38,880円～詳細･予約']"
ソラリア西鉄ホテル京都プレミア　三条鴨川,京都府・三条/河原町 [全200室],【禁煙】鴨川スイート,"['ポイント19%分利用で51,000円～2名税込41,310円～詳細･予約', 'ポイント19%分利用で57,000円～朝食付2名税込46,170円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],プレステージルーム（ビューバス）ツイン　【禁煙】,"['ポイント5%分利用で75,267円～2名税込71,507円～詳細･予約', 'ポイント5%分利用で84,729円～朝食付2名税込80,494円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],プレステージルーム（ビューバス）キング　【禁煙】,"['ポイント5%分利用で75,267円～2名税込71,507円～詳細･予約', 'ポイント5%分利用で84,729円～朝食付2名税込80,494円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],プレステージルーム　ツイン　【禁煙】,"['ポイント5%分利用で75,267円～2名税込71,507円～詳細･予約', 'ポイント5%分利用で84,729円～朝食付2名税込80,494円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],プレステージルーム　ツイン　アッパーフロア　【禁煙】,"['ポイント5%分利用で78,493円～2名税込74,573円～詳細･予約', 'ポイント5%分利用で87,955円～朝食付2名税込83,560円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],プレステージルーム（ビューバス）キングアッパーフロア【禁煙】,"['ポイント5%分利用で78,493円～2名税込74,573円～詳細･予約', 'ポイント5%分利用で87,955円～朝食付2名税込83,560円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],プレステージルーム（ビューバス）ツインアッパーフロア【禁煙】,"['ポイント5%分利用で78,493円～2名税込74,573円～詳細･予約', 'ポイント5%分利用で87,955円～朝食付2名税込83,560円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],プレステージコーナー　ツイン　【禁煙】,"['ポイント5%分利用で83,869円～2名税込79,679円～詳細･予約', 'ポイント5%分利用で93,331円～朝食付2名税込88,666円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],プレステージコーナー　キング　【禁煙】,"['ポイント5%分利用で83,869円～2名税込79,679円～詳細･予約', 'ポイント5%分利用で93,331円～朝食付2名税込88,666円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],ヘリテージルーム　ツイン 【禁煙】クラブラウンジアクセスなし,"['ポイント5%分利用で94,622円～2名税込89,892円～詳細･予約', 'ポイント5%分利用で104,084円～朝食付2名税込98,884円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],ヘリテージルーム（ビューバス）キング 【禁煙】ラウンジなし,"['ポイント5%分利用で94,622円～2名税込89,892円～詳細･予約', 'ポイント5%分利用で104,084円～朝食付2名税込98,884円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],ヘリテージルーム（ビューバス）ツイン 【禁煙】ラウンジなし,"['ポイント5%分利用で94,622円～2名税込89,892円～詳細･予約', 'ポイント5%分利用で104,084円～朝食付2名税込98,884円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],ヘリテージルーム　キング 【禁煙】クラブラウンジアクセスなし,"['ポイント5%分利用で97,847円～2名税込92,957円～詳細･予約', 'ポイント5%分利用で107,309円～朝食付2名税込101,944円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],クラブルーム（ビューバス）ツイン　【禁煙】,"['ポイント5%分利用で104,084円～朝食付2名税込98,884円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],クラブルーム（ビューバス）キング　【禁煙】,"['ポイント5%分利用で104,084円～朝食付2名税込98,884円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],クラブルーム　ツイン　【禁煙】,"['ポイント5%分利用で104,084円～朝食付2名税込98,884円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],クラブコーナー　ツイン　【禁煙】,"['ポイント5%分利用で109,460円～朝食付2名税込103,990円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],プレステージルーム　ツイン　アッパーフロア【喫煙】,"['ポイント5%分利用で117,645円～2名税込111,765円～詳細･予約', 'ポイント5%分利用で128,777円～朝食付2名税込122,342円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],プレステージルーム（ビューバス）キングアッパーフロア【喫煙】,"['ポイント5%分利用で117,645円～2名税込111,765円～詳細･予約', 'ポイント5%分利用で128,777円～朝食付2名税込122,342円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],プレステージルーム（ビューバス）ツインアッパーフロア【喫煙】,"['ポイント5%分利用で117,645円～2名税込111,765円～詳細･予約', 'ポイント5%分利用で128,777円～朝食付2名税込122,342円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],ヘリテージルーム（ビューバス）ツイン　【禁煙】,"['ポイント5%分利用で118,277円～朝食付2名税込112,367円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],ヘリテージルーム（ビューバス）キング　【禁煙】,"['ポイント5%分利用で118,277円～朝食付2名税込112,367円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],ヘリテージルーム　ツイン　【禁煙】,"['ポイント5%分利用で118,277円～朝食付2名税込112,367円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],ヘリテージルーム　ツイン　【喫煙】,"['ポイント5%分利用で118,277円～朝食付2名税込112,367円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],ヘリテージルーム　キング　【禁煙】,"['ポイント5%分利用で123,653円～朝食付2名税込117,473円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],プレステージコーナー　ツイン　【喫煙】,"['ポイント5%分利用で123,970円～2名税込117,775円～詳細･予約', 'ポイント5%分利用で135,102円～朝食付2名税込128,347円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],ヘリテージルーム（ビューバス）ツイン　バルコニー付　【禁煙】,"['ポイント5%分利用で129,030円～朝食付2名税込122,580円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],ヘリテージルーム（ビューバス）キング　バルコニー付　【禁煙】,"['ポイント5%分利用で129,030円～朝食付2名税込122,580円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],クラブスイート　ツイン　【禁煙】,"['ポイント5%分利用で236,555円～朝食付2名税込224,730円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],クラブスイート　キング　【禁煙】,"['ポイント5%分利用で236,555円～朝食付2名税込224,730円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],ヘリテージスイート　キング　【禁煙】,"['ポイント5%分利用で274,188円～朝食付2名税込260,483円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],ヘリテージスイート　【禁煙】,"['ポイント5%分利用で274,188円～朝食付2名税込260,483円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],アンバサダースイート　【禁煙】,"['ポイント5%分利用で506,000円～朝食付2名税込480,700円～詳細･予約']"
The Okura Tokyo,東京都・虎ノ門 [全508室],ロイヤルスイート　【禁煙】,"['ポイント5%分利用で885,500円～朝食付2名税込841,225円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],デラックスツイン,"['ポイント2%分利用で40,480円～2名税込39,672円～詳細･予約', 'ポイント2%分利用で48,070円～朝食付2名税込47,110円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],デラックスキング,"['ポイント2%分利用で40,480円～2名税込39,672円～詳細･予約', 'ポイント2%分利用で48,070円～朝食付2名税込47,110円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],デラックス平安京ビュー ツイン,"['ポイント2%分利用で50,600円～2名税込49,588円～詳細･予約', 'ポイント2%分利用で58,190円～朝食付2名税込57,028円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],デラックス平安京ビューキング,"['ポイント2%分利用で50,600円～2名税込49,588円～詳細･予約', 'ポイント2%分利用で58,190円～朝食付2名税込57,028円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],【ラウンジ付】ジュニアスイート 1キング,"['ポイント2%分利用で65,984円～朝食付2名税込64,666円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],【ラウンジ付】ジュニアスイート 2ダブル,"['ポイント2%分利用で77,630円～朝食付2名税込76,078円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],【ラウンジ付】ジュニアスイート平安京ビュー 1キング,"['ポイント2%分利用で91,084円～朝食付2名税込89,264円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],【ラウンジ付】ジュニアスイート平安京ビュー 2ダブル,"['ポイント2%分利用で91,084円～朝食付2名税込89,264円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],【ラウンジ付】ラグジュアリースイート 2ダブル,"['ポイント2%分利用で111,514円～朝食付2名税込109,284円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],【ラウンジ付】ラグジュアリースイート 1キング,"['ポイント2%分利用で111,514円～朝食付2名税込109,284円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],【ラウンジ付】ラグジュアリースイート平安京ビュー 2ダブル,"['ポイント2%分利用で125,372円～朝食付2名税込122,866円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],【ラウンジ付】ラグジュアリースイート平安京ビュー 1キング,"['ポイント2%分利用で142,740円～朝食付2名税込139,886円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],【ラウンジ付】2ベッドルームスイート 1キング＆2シングル,"['ポイント2%分利用で142,740円～朝食付2名税込139,886円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],数寄屋風別館「佳水園」天然温泉風呂付 ツイン 63～68平米,"['ポイント2%分利用で163,994円～朝食付2名税込160,716円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],数寄屋風別館「佳水園」天然温泉風呂付 キング 70～84平米,"['ポイント2%分利用で189,576円～朝食付2名税込185,786円～詳細･予約']"
ウェスティン都ホテル京都,京都府・東山けあげ  / 京都温泉[全266室],数寄屋風別館「佳水園」天然温泉風呂付 ツイン 100平米,"['ポイント2%分利用で260,668円～朝食付2名税込255,456円～詳細･予約']"
